"REF_DATE","GEO","DGUID","Type of reserve","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16419","","","","0"
"2005-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","15045","","","","0"
"2005-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","47","","","","0"
"2005-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","916","","","","0"
"2005-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","3176","","","","0"
"2005-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","35034","","","","0"
"2005-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16785","","","","0"
"2005-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","14483","","","","0"
"2005-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","45","","","","0"
"2005-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","904","","","","0"
"2005-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","2817","","","","0"
"2005-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","34924","","","","0"
"2005-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17303","","","","0"
"2005-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","14196","","","","0"
"2005-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","48","","","","0"
"2005-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","893","","","","0"
"2005-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","2484","","","","0"
"2005-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","33328","","","","0"
"2005-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16241","","","","0"
"2005-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","14050","","","","0"
"2005-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","47","","","","0"
"2005-07","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","890","","","","0"
"2005-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","2101","","","","0"
"2005-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","34299","","","","0"
"2005-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16878","","","","0"
"2005-08","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","14354","","","","0"
"2005-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","47","","","","0"
"2005-08","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","907","","","","0"
"2005-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","2113","","","","0"
"2005-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","33599","","","","0"
"2005-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16725","","","","0"
"2005-09","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","13824","","","","0"
"2005-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","52","","","","0"
"2005-09","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","900","","","","0"
"2005-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","2098","","","","0"
"2005-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","34214","","","","0"
"2005-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16909","","","","0"
"2005-10","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","14214","","","","0"
"2005-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","51","","","","0"
"2005-10","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","898","","","","0"
"2005-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","2142","","","","0"
"2005-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","34199","","","","0"
"2005-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16646","","","","0"
"2005-11","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","14566","","","","0"
"2005-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","54","","","","0"
"2005-11","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","894","","","","0"
"2005-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","2039","","","","0"
"2005-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","33018","","","","0"
"2005-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16842","","","","0"
"2005-12","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","13822","","","","0"
"2005-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","56","","","","0"
"2005-12","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","897","","","","0"
"2005-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1401","","","","0"
"2006-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","32959","","","","0"
"2006-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16813","","","","0"
"2006-01","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","14135","","","","0"
"2006-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","62","","","","0"
"2006-01","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","907","","","","0"
"2006-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1042","","","","0"
"2006-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","32684","","","","0"
"2006-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16707","","","","0"
"2006-02","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","13974","","","","0"
"2006-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","61","","","","0"
"2006-02","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","908","","","","0"
"2006-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1034","","","","0"
"2006-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","36034","","","","0"
"2006-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","20204","","","","0"
"2006-03","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","13812","","","","0"
"2006-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","63","","","","0"
"2006-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","917","","","","0"
"2006-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1038","","","","0"
"2006-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","35716","","","","0"
"2006-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","18660","","","","0"
"2006-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","14997","","","","0"
"2006-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","70","","","","0"
"2006-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","931","","","","0"
"2006-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1058","","","","0"
"2006-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","35685","","","","0"
"2006-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17846","","","","0"
"2006-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","15715","","","","0"
"2006-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","71","","","","0"
"2006-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","949","","","","0"
"2006-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1103","","","","0"
"2006-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","35916","","","","0"
"2006-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17671","","","","0"
"2006-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","16143","","","","0"
"2006-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","67","","","","0"
"2006-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","939","","","","0"
"2006-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1092","","","","0"
"2006-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","36395","","","","0"
"2006-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17712","","","","0"
"2006-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","16572","","","","0"
"2006-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","69","","","","0"
"2006-07","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","942","","","","0"
"2006-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1096","","","","0"
"2006-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","35853","","","","0"
"2006-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17010","","","","0"
"2006-08","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","16727","","","","0"
"2006-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","68","","","","0"
"2006-08","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","949","","","","0"
"2006-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1099","","","","0"
"2006-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","36017","","","","0"
"2006-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16755","","","","0"
"2006-09","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","17166","","","","0"
"2006-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","65","","","","0"
"2006-09","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","941","","","","0"
"2006-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1090","","","","0"
"2006-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","35643","","","","0"
"2006-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16256","","","","0"
"2006-10","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","17432","","","","0"
"2006-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","66","","","","0"
"2006-10","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","944","","","","0"
"2006-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","945","","","","0"
"2006-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","36477","","","","0"
"2006-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16423","","","","0"
"2006-11","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18152","","","","0"
"2006-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","70","","","","0"
"2006-11","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","965","","","","0"
"2006-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","867","","","","0"
"2006-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","35063","","","","0"
"2006-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","15608","","","","0"
"2006-12","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","17590","","","","0"
"2006-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","69","","","","0"
"2006-12","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","963","","","","0"
"2006-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","833","","","","0"
"2007-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","35908","","","","0"
"2007-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16679","","","","0"
"2007-01","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","17379","","","","0"
"2007-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","71","","","","0"
"2007-01","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","954","","","","0"
"2007-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","825","","","","0"
"2007-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","36310","","","","0"
"2007-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16771","","","","0"
"2007-02","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","17781","","","","0"
"2007-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","72","","","","0"
"2007-02","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","966","","","","0"
"2007-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","720","","","","0"
"2007-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","39309","","","","0"
"2007-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19548","","","","0"
"2007-03","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","17991","","","","0"
"2007-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","72","","","","0"
"2007-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","976","","","","0"
"2007-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","722","","","","0"
"2007-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","40183","","","","0"
"2007-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19982","","","","0"
"2007-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18435","","","","0"
"2007-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","74","","","","0"
"2007-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","978","","","","0"
"2007-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","714","","","","0"
"2007-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","40096","","","","0"
"2007-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","20088","","","","0"
"2007-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18271","","","","0"
"2007-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","72","","","","0"
"2007-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","972","","","","0"
"2007-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","693","","","","0"
"2007-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","39413","","","","0"
"2007-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19487","","","","0"
"2007-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18186","","","","0"
"2007-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","71","","","","0"
"2007-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","974","","","","0"
"2007-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","695","","","","0"
"2007-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","40303","","","","0"
"2007-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","20067","","","","0"
"2007-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18494","","","","0"
"2007-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","73","","","","0"
"2007-07","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","984","","","","0"
"2007-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","685","","","","0"
"2007-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","40301","","","","0"
"2007-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19989","","","","0"
"2007-08","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18594","","","","0"
"2007-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","73","","","","0"
"2007-08","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","985","","","","0"
"2007-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","660","","","","0"
"2007-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","40982","","","","0"
"2007-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19452","","","","0"
"2007-09","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","19777","","","","0"
"2007-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","81","","","","0"
"2007-09","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1001","","","","0"
"2007-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","671","","","","0"
"2007-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","40797","","","","0"
"2007-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19218","","","","0"
"2007-10","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","19806","","","","0"
"2007-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","86","","","","0"
"2007-10","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1010","","","","0"
"2007-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","677","","","","0"
"2007-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","40852","","","","0"
"2007-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","18914","","","","0"
"2007-11","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","20146","","","","0"
"2007-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","85","","","","0"
"2007-11","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1022","","","","0"
"2007-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","685","","","","0"
"2007-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","41081","","","","0"
"2007-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19257","","","","0"
"2007-12","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","20057","","","","0"
"2007-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","91","","","","0"
"2007-12","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1015","","","","0"
"2007-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","661","","","","0"
"2008-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","42261","","","","0"
"2008-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19804","","","","0"
"2008-01","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","20662","","","","0"
"2008-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","101","","","","0"
"2008-01","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1026","","","","0"
"2008-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","668","","","","0"
"2008-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","43613","","","","0"
"2008-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","20013","","","","0"
"2008-02","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","21805","","","","0"
"2008-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","106","","","","0"
"2008-02","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1035","","","","0"
"2008-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","654","","","","0"
"2008-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","43057","","","","0"
"2008-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","18896","","","","0"
"2008-03","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","22329","","","","0"
"2008-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","102","","","","0"
"2008-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1062","","","","0"
"2008-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","668","","","","0"
"2008-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","43602","","","","0"
"2008-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19892","","","","0"
"2008-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","21912","","","","0"
"2008-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","95","","","","0"
"2008-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1044","","","","0"
"2008-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","659","","","","0"
"2008-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","43588","","","","0"
"2008-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19919","","","","0"
"2008-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","21763","","","","0"
"2008-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","97","","","","0"
"2008-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1042","","","","0"
"2008-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","767","","","","0"
"2008-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","43855","","","","0"
"2008-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","19964","","","","0"
"2008-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","21967","","","","0"
"2008-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","101","","","","0"
"2008-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1050","","","","0"
"2008-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","773","","","","0"
"2008-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","42659","","","","0"
"2008-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","21767","","","","0"
"2008-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18988","","","","0"
